competition_name,season_name,competition_short,tournament_id,match_id,team,player,position,position_id,from,to,jersey_number,starter,position_x,position_y
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Ecuador,Willian Joel Pacho Tenorio,,,,,6,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Ecuador,Jackson Gabriel Porozo Vernaza,,,,,25,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Ecuador,Djorkaeff Neicer Reasco González,,,,,24,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Ecuador,Kevin José Rodríguez Cortez,Center Forward,23.0,89:10,,26,False,105.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Akram Hassan Afif,Left Center Forward,24.0,00:00,,11,True,100.0,32.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Hassan Khalid Al Heidos,Right Center Midfield,13.0,00:00,71:01,10,True,60.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Ahmed Alaa Eldin Abdelmotaal,,,,,7,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Karim Boudiaf,Center Defensive Midfield,10.0,00:00,,12,True,45.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Boualem Khoukhi,Center Back,4.0,00:00,,16,True,25.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Abdelkarim Hassan Al Haj Fadlalla,Left Center Back,5.0,00:00,,3,True,25.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Almoez Ali Zainalabiddin Abdulla,Right Center Forward,22.0,00:00,71:10,19,True,100.0,48.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Saad Abdullah Al Sheeb,Goalkeeper,1.0,00:00,,1,True,8.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Assim Omer Al Haj Madibo,,,,,23,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Bassam Hisham Al Rawi,Right Center Back,3.0,00:00,,15,True,25.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Tarek Salman Salman,,,,,5,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Pedro Miguel Correia,Right Wing Back,7.0,00:00,,2,True,38.0,70.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Meshaal Aissa Barsham,,,,,22,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Mosaab Khoder Jibril,,,,,13,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Abdulaziz Hatem Mohammed Abdullah,Left Center Midfield,15.0,00:00,71:35,6,True,60.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Salem Ali Al Hajri,,,,,20,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Ismaeel Mohammad Mohammad,,,,,17,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Homam Alamin Ahmed,Left Wing Back,8.0,00:00,,14,True,38.0,10.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Mohammed Muntari,Right Center Forward,22.0,71:10,,9,False,100.0,48.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Mohammed Waed Abdulwahhab Al Bayati,Right Center Midfield,13.0,71:01,71:35,4,False,60.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Jassem Gaber Abdulsallam,,,,,25,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Yousef Hassan Mohamed Ali,,,,,21,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Khalid Muneer Mazeed,,,,,18,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Ali Assadalla Thaimn Qambar,,,,,8,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Mostafa Taerk Mashaal,,,,,26,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857286,Qatar,Naif Abdulraheem Al Hadhrami,,,,,24,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Ángel Fabián Di María Hernández,Right Midfield,12.0,00:00,,11,True,62.0,66.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Nicolás Hernán Otamendi,Left Center Back,5.0,00:00,58:36,19,True,25.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,22.0,00:00,,10,True,100.0,48.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Nicolás Alejandro Tagliafico,Left Back,6.0,00:00,70:01,3,True,28.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Paulo Bruno Exequiel Dybala,,,,,21,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Franco Armani,,,,,1,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Ángel Martín Correa,,,,,15,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Gerónimo Rulli,,,,,12,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Damián Emiliano Martínez,Goalkeeper,1.0,00:00,,23,True,8.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Alejandro Darío Gómez,Left Midfield,16.0,00:00,58:15,17,True,62.0,14.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Germán Alejandro Pezzella,,,,,6,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Rodrigo Javier De Paul,Right Defensive Midfield,9.0,00:00,,7,True,45.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Lautaro Javier Martínez,Left Center Forward,24.0,00:00,,22,True,100.0,32.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Leandro Daniel Paredes,Left Defensive Midfield,11.0,00:00,58:24,5,True,45.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Marcos Javier Acuña,Left Back,6.0,70:01,,8,False,28.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Cristian Gabriel Romero,Right Center Back,3.0,00:00,58:14,13,True,25.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Juan Marcos Foyth,,,,,2,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Guido Rodríguez,,,,,18,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Lisandro Martínez,Right Center Back,3.0,58:14,58:36,25,False,25.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Alexis Mac Allister,,,,,20,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Gonzalo Ariel Montiel,,,,,4,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Exequiel Alejandro Palacios,,,,,14,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Thiago Ezequiel Almada,,,,,16,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Nahuel Molina Lucero,Right Back,2.0,00:00,,26,True,28.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Julián Álvarez,Left Midfield,16.0,58:15,,9,False,62.0,14.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Argentina,Enzo Fernandez,Left Defensive Midfield,11.0,58:24,,24,False,45.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Abdullah Ibrahim Otayf,,,,,14,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Salman Mohammed Al Faraj,Right Center Midfield,13.0,00:00,38:23,7,True,60.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Yasir Gharsan Al Shahrani,Left Back,6.0,00:00,88:33,13,True,28.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Salem Mohammed Al Dawsari,Left Midfield,16.0,00:00,88:33,10,True,62.0,14.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Hattan Babhir,,,,,19,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Mohammed Al Burayk,Left Midfield,16.0,98:36,,6,False,62.0,14.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Mohammed Kanoo,Left Center Midfield,15.0,00:00,47:41,23,True,60.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Mohammed Khalil Al Owais,Goalkeeper,1.0,00:00,,21,True,8.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Ali Albulayhi,Left Center Back,5.0,00:00,88:33,5,True,25.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Abdulelah Al Amri,Center Attacking Midfield,19.0,87:44,88:33,4,False,78.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Ali Al Hassan,,,,,15,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Firas Tariq Nasser Al Albirakan,Right Midfield,12.0,00:00,77:23,9,True,62.0,66.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Abdullah Mohammed Madu,,,,,3,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Saleh Khalid Al Shehri,Center Forward,23.0,00:00,77:21,11,True,105.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Riyadh Sharahili,,,,,26,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Hassan Mohammed Al-Tambakti,Right Center Back,3.0,00:00,,17,True,25.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Sami Khalil Al Naji,,,,,16,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Mohammed Al Rubaie Al Yami,,,,,1,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Abdulrahman Al-Obood,,,,,20,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Saud Abdullah Abdul Hamid,Right Back,2.0,00:00,,12,True,28.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Nawaf Shaker Al Abid,Right Center Midfield,13.0,47:39,47:41,18,False,60.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Nawaf Alaqidi,,,,,22,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,Center Defensive Midfield,10.0,00:00,47:41,8,True,45.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Sultan Abdullah Salim Al Ghannam,Center Forward,23.0,77:21,77:23,2,False,105.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Nasser Al Dawsari,,,,,24,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857300,Saudi Arabia,Haitham Mohammed Asiri,Center Forward,23.0,88:25,,25,False,105.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Alexander Djiku,Right Wing,17.0,82:08,82:35,23,False,88.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,André Ayew Pelé,Center Attacking Midfield,19.0,00:00,77:47,10,True,78.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Jordan Ayew,Left Wing,21.0,00:00,77:48,9,True,88.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Daniel Amartey,Right Center Back,3.0,00:00,,18,True,25.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Thomas Teye Partey,Right Defensive Midfield,9.0,00:00,,5,True,45.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Iñaki Williams Arthuer,Center Forward,23.0,00:00,,19,True,105.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Lawrence Ati-Zigi,Goalkeeper,1.0,00:00,,1,True,8.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Antoine Semenyo,,,,,25,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Elisha Owusu,,,,,6,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Denis Odoi,Right Back,2.0,77:46,82:35,3,False,28.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Abdul Rahman Baba,Left Wing Back,8.0,87:31,,17,False,38.0,10.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Joseph Aidoo,,,,,15,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Mohammed Kudus,Right Wing,17.0,00:00,82:08,20,True,88.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Gideon Mensah,Left Back,6.0,00:00,82:35,14,True,28.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Daniel-Kofi Kyereh,Center Attacking Midfield,19.0,77:47,82:35,8,False,78.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Mohamed Salisu,Left Center Back,5.0,00:00,,4,True,25.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Salis Abdul Samed,Left Defensive Midfield,11.0,00:00,,21,True,45.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Tariq Lamptey,Right Back,2.0,00:00,77:46,2,True,28.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Kamaldeen Sulemana,Left Wing,21.0,77:48,82:35,22,False,88.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Kamal Sowah,,,,,24,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Osman Bukari,,,,,11,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Alidu Seidu,,,,,26,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Abdul Manaf Nurudeen,,,,,16,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Daniel Afriyie Barnieh,,,,,13,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Abdul Fatawu Issahaku,,,,,7,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,Ghana,Ibrahim Danlad,,,,,12,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Heung-Min Son,Left Wing,21.0,00:00,,7,True,88.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Chang-Hoon Kwon,Right Wing,17.0,00:00,45:00,22,True,88.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Young-Gwon Kim,Left Center Back,5.0,00:00,,19,True,25.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Woo-Young Jung,Right Defensive Midfield,9.0,00:00,78:09,5,True,45.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Hyeon-Woo Jo,,,,,21,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Hee-Chan Hwang,,,,,11,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Jae-Sung Lee,,,,,10,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Chul Hong,,,,,14,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Woo-Yeong Jeong,Center Attacking Midfield,19.0,00:00,45:00,25,True,78.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Kang-In Lee,Center Attacking Midfield,19.0,56:19,78:25,18,False,78.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Seung-Ho Paik,,,,,8,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,In-Beom Hwang,Left Defensive Midfield,11.0,00:00,64:09,6,True,45.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Ui-Jo Hwang,Right Defensive Midfield,9.0,78:09,78:25,16,False,45.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Seung-Gyu Kim,Goalkeeper,1.0,00:00,,1,True,8.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Jin-Su Kim,Left Back,6.0,00:00,50:41,3,True,28.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Gue-Sung Cho,Center Forward,23.0,00:00,,9,True,105.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Bum-Keun Song,,,,,12,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Jun-Ho Son,,,,,13,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Kyung-Won Kwon,Right Center Back,3.0,91:42,,20,False,25.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Tae-Hwan Kim,,,,,23,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Min-Kyu Song,,,,,26,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Moon-Hwan Kim,Right Back,2.0,00:00,,15,True,28.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Jong-Gyu Yoon,,,,,2,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Sang-Ho Na,Right Wing,17.0,45:00,45:00,17,False,88.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Min Jae Kim,Right Center Back,3.0,00:00,91:42,4,True,25.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857299,South Korea,Yu-Min Cho,,,,,24,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Alexander Djiku,,,,,23,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,André Ayew Pelé,Center Attacking Midfield,19.0,00:00,45:00,10,True,78.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Jordan Ayew,Left Wing,21.0,00:00,45:00,9,True,88.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Daniel Amartey,Right Center Back,3.0,00:00,,18,True,25.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Thomas Teye Partey,Right Defensive Midfield,9.0,00:00,,5,True,45.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Iñaki Williams Arthuer,Right Wing,17.0,00:00,32:31,19,True,88.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Lawrence Ati-Zigi,Goalkeeper,1.0,00:00,,1,True,8.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Antoine Semenyo,Center Forward,23.0,71:45,,25,False,105.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Elisha Owusu,,,,,6,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Denis Odoi,,,,,3,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Abdul Rahman Baba,Left Back,6.0,00:00,,17,True,28.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Joseph Aidoo,,,,,15,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Mohammed Kudus,Center Forward,23.0,00:00,32:31,20,True,105.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Gideon Mensah,,,,,14,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Daniel-Kofi Kyereh,Left Defensive Midfield,11.0,71:56,,8,False,45.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Mohamed Salisu,Left Center Back,5.0,00:00,,4,True,25.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Salis Abdul Samed,Left Defensive Midfield,11.0,00:00,71:56,21,True,45.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Tariq Lamptey,,,,,2,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Kamaldeen Sulemana,Left Wing,21.0,45:00,,22,False,88.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Kamal Sowah,,,,,24,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Osman Bukari,Right Wing,17.0,45:00,45:00,11,False,88.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Alidu Seidu,Right Back,2.0,00:00,42:34,26,True,28.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Abdul Manaf Nurudeen,,,,,16,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Daniel Afriyie Barnieh,,,,,13,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Abdul Fatawu Issahaku,Center Attacking Midfield,19.0,97:08,97:18,7,False,78.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Ghana,Ibrahim Danlad,,,,,12,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Edinson Roberto Cavani Gómez,Right Center Forward,22.0,65:13,,21,False,100.0,48.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Luis Alberto Suárez Díaz,Right Center Forward,22.0,00:00,65:13,9,True,100.0,48.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,José Martín Cáceres Silva,,,,,22,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Diego Roberto Godín Leal,,,,,3,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Matías Vecino Falero,Left Defensive Midfield,11.0,33:45,,5,False,45.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,Left Midfield,16.0,00:00,79:31,10,True,62.0,14.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,José María Giménez de Vargas,Right Center Back,3.0,00:00,,2,True,25.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Rodrigo Bentancur Colmán,Left Defensive Midfield,11.0,00:00,33:45,6,True,45.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Guillermo Varela Olivera,Right Back,2.0,00:00,,13,True,28.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Lucas Torreira Di Pascua,,,,,14,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Néstor Fernando Muslera Micol,,,,,1,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Maximiliano Gómez González,Left Center Forward,24.0,79:41,,18,False,100.0,32.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Sebastián Coates Nión,Left Center Back,5.0,00:00,,19,True,25.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Federico Santiago Valverde Dipetta,Right Defensive Midfield,9.0,00:00,79:54,15,True,45.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Mathías Olivera Miramontes,Left Back,6.0,00:00,,16,True,28.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Carlos Sebastián Sosa Silva,,,,,12,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Diego Nicolás De La Cruz Arcosa,Right Midfield,12.0,65:27,79:54,7,False,62.0,66.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Darwin Gabriel Núñez Ribeiro,Left Center Forward,24.0,00:00,79:41,11,True,100.0,32.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,José Luis Rodríguez Bebanz,,,,,26,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Matías Nicolás Viña Susperreguy,,,,,17,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Facundo Pellistri Rebollo,Right Midfield,12.0,00:00,65:27,8,True,62.0,66.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Manuel Ugarte Ribeiro,,,,,25,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Agustín Canobbio Graviz,Left Midfield,16.0,79:31,79:54,24,False,62.0,14.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Sergio Rochet Álvarez,Goalkeeper,1.0,00:00,,23,True,8.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857293,Uruguay,Facundo Daniel Torres Pérez,,,,,20,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Álvaro Borja Morata Martín,Right Wing,17.0,56:24,56:46,7,False,88.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,César Azpilicueta Tanco,Right Back,2.0,00:00,,2,True,28.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,David Raya Martin,,,,,13,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Aymeric Laporte,Left Center Back,5.0,00:00,,24,True,25.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Jorge Resurrección Merodio,Center Defensive Midfield,10.0,63:24,,8,False,45.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,10.0,00:00,63:24,5,True,45.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Jordi Alba Ramos,Left Back,6.0,00:00,63:18,18,True,28.0,12.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Marco Asensio Willemsen,Center Forward,23.0,00:00,56:46,10,True,105.0,40.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Daniel Carvajal Ramos,,,,,20,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Carlos Soler Barragán,Left Center Midfield,15.0,56:31,,19,False,60.0,28.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Pablo Sarabia García,,,,,22,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Ferrán Torres García,Right Wing,17.0,00:00,56:24,11,True,88.0,68.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Rodrigo Hernández Cascante,Right Center Back,3.0,00:00,,16,True,25.0,52.0
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Marcos Llorente Moreno,,,,,6,False,,
FIFA World Cup,2022,World Cup,World Cup_2022,3857291,Spain,Pau Francisco Torres,,,,,4,False,,
